              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas          seed
  del-n5000-k80-s23438   5000   80  1800.0013   186.6294   53.9180   609.3828  0.0000  177.6417   2305    311     379301776
  del-n5000-k80-s23438   5000   80  1800.0013   388.4714   57.8727   667.6360  0.0000  180.4747   2307    328    1471989999
  del-n5000-k80-s23438   5000   80  1800.0013   672.2086   49.5544   593.8048  0.0000  172.0749   2289    347     148599033
  del-n5000-k80-s23438   5000   80  1800.0013  1662.8186   60.3135   558.3332  0.0000  179.9514   2264    286    3363970495
  del-n5000-k80-s23438   5000   80  1800.0013   804.0010   55.1425   646.5992  0.0000  167.9426   2297    320    3263602371
  del-n5000-k80-s24612   5000   80  1800.0002  1269.8545   49.4927   491.3990  0.0000  186.3883   2406    322     659752741
  del-n5000-k80-s24612   5000   80  1800.0012   998.1042   62.6863   387.6636  0.0000  204.7610   2400    290    3113610920
  del-n5000-k80-s24612   5000   80  1800.0194  1032.6036   63.7749   506.5565  0.0000  186.3013   2431    297    1507856253
  del-n5000-k80-s24612   5000   80  1800.0013   525.2706   51.7966   548.2202  0.0000  176.2573   2389    283    1088619290
  del-n5000-k80-s24612   5000   80  1800.0013  1137.9533   51.8123   661.7126  0.0000  183.5006   2404    286    2092291855
  del-n5000-k80-s24612   5000   80  1800.0013   864.2614   59.5480   604.3677  0.0000  186.9638   2403    266    1747487488
  del-n5000-k80-s24612   5000   80  1800.0013    48.7186   52.3990   811.3028  0.0000  180.4511   2426    286    1672767408
  del-n5000-k80-s24612   5000   80  1800.0013   448.3999   62.8430   956.1232  0.0000  193.6646   2380    293    3143029159
  del-n5000-k80-s24612   5000   80  1800.0013   870.8566   61.4602   511.2572  0.0000  184.4419   2374    281     308766842
  del-n5000-k80-s24612   5000   80  1800.0014  1766.4397   43.8953   535.1925  0.0000  171.0359   2388    330    4275690479
  del-n5000-k80-s55111   5000   80  1800.0014   194.8463   54.5886   545.1998  0.0000  183.6160   2202    300     186932256
  del-n5000-k80-s55111   5000   80  1800.0014   161.4890   58.4533   656.7567  0.0000  183.9082   2191    287     805640155
  del-n5000-k80-s55111   5000   80  1800.0013   207.5995   59.2846   480.4438  0.0000  198.4738   2167    269    4024102707
  del-n5000-k80-s55111   5000   80  1800.0012  1262.6073   57.3357   668.1711  0.0000  186.0057   2189    308    2676830884
  del-n5000-k80-s55111   5000   80  1800.0003    23.9243   64.6625   729.6255  0.0000  189.4555   2169    305    3533416677
  del-n5000-k80-s55111   5000   80  1800.0013   655.1916   58.4104   480.9452  0.0000  193.8796   2196    299    2230300781
  del-n5000-k80-s55111   5000   80  1800.0013    58.5706   53.9157   746.4608  0.0000  187.2621   2154    267    1282819395
  del-n5000-k80-s55111   5000   80  1800.0011  1484.3241   58.2135   739.5402  0.0000  178.7690   2194    295    4070002312
  del-n5000-k80-s55111   5000   80  1800.0012  1076.3502   57.7805   862.1429  0.0000  178.7202   2131    261    1109204845
  del-n5000-k80-s55111   5000   80  1800.0011   667.0178   51.1529   424.8227  0.0000  192.7698   2216    276     973831498
